,01 Andalucía,04 Almería,11 Cádiz,14 Córdoba,18 Granada,21 Huelva,23 Jaén,29 Málaga,41 Sevilla,02 Aragón,22 Huesca,44 Teruel,50 Zaragoza,"03 Asturias, Principado de",33 Asturias,"04 Balears, Illes","07 Balears, Illes",05 Canarias,"35 Palmas, Las",38 Santa Cruz de Tenerife,06 Cantabria,39 Cantabria,07 Castilla y León,05 Ávila,09 Burgos,24 León,34 Palencia,37 Salamanca,40 Segovia,42 Soria,47 Valladolid,49 Zamora,08 Castilla - La Mancha,02 Albacete,13 Ciudad Real,16 Cuenca,19 Guadalajara,45 Toledo,09 Cataluña,08 Barcelona,17 Girona,25 Lleida,43 Tarragona,10 Comunitat Valenciana,03 Alicante/Alacant,12 Castellón/Castelló,46 Valencia/València,11 Extremadura,06 Badajoz,10 Cáceres,12 Galicia,"15 Coruña, A",27 Lugo,32 Ourense,36 Pontevedra,"13 Madrid, Comunidad de",28 Madrid,"14 Murcia, Región de",30 Murcia,"15 Navarra, Comunidad Foral de",31 Navarra,16 País Vasco,01 Araba/Álava,48 Bizkaia,20 Gipuzkoa,"17 Rioja, La","26 Rioja, La",18 Ceuta,19 Melilla,Total Nacional
2010M10.1,769729.0,69881.0,119375.0,56744.0,118844.0,63542.0,46201.0,162541.0,132601.0,167396.0,38727.0,31008.0,97661.0,117666.0,117666.0,113601.0,113601.0,204365.0,110409.0,93956.0,73422.0,73422.0,346035.0,27094.0,49797.0,61497.0,15875.0,67443.0,32775.0,18908.0,52403.0,20243.0,163678.0,29538.0,32684.0,28818.0,20001.0,52637.0,584500.0,302218.0,115976.0,50398.0,115908.0,388389.0,175733.0,61458.0,151198.0,94453.0,42573.0,51880.0,291408.0,127803.0,45129.0,26212.0,92264.0,538908.0,538908.0,75084.0,75084.0,56390.0,56390.0,149252.0,25251.0,67677.0,56324.0,44221.0,44221.0,4777.0,3601.0,4186876.0
2010M09.1,877406.0,110505.0,155021.0,44875.0,113909.0,99539.0,40558.0,196321.0,116677.0,156060.0,46540.0,28426.0,81094.0,133758.0,133758.0,146484.0,146484.0,221249.0,122432.0,98817.0,90838.0,90838.0,330377.0,23387.0,48029.0,60981.0,17653.0,64258.0,32369.0,15455.0,48189.0,20056.0,147472.0,28836.0,29536.0,23450.0,20276.0,45374.0,564215.0,258490.0,123736.0,55563.0,126426.0,430384.0,197049.0,92505.0,140830.0,87545.0,41345.0,46200.0,326117.0,133167.0,52707.0,23959.0,116283.0,471469.0,471469.0,80265.0,80265.0,52821.0,52821.0,140976.0,21543.0,64698.0,54736.0,41115.0,41115.0,5743.0,3609.0,4307901.0
2010M08.1,1155419.0,168778.0,239418.0,44300.0,126838.0,139193.0,37932.0,318511.0,80449.0,197775.0,82033.0,40120.0,75623.0,215658.0,215658.0,241897.0,241897.0,320053.0,163933.0,156120.0,152897.0,152897.0,402962.0,29639.0,64637.0,79262.0,19933.0,77914.0,39645.0,20926.0,41401.0,29604.0,163166.0,29654.0,34111.0,32372.0,18508.0,48522.0,824210.0,272832.0,224454.0,88622.0,238302.0,621967.0,312143.0,123660.0,186164.0,109818.0,50458.0,59360.0,451126.0,182395.0,79401.0,29405.0,159925.0,363816.0,363816.0,93883.0,93883.0,63801.0,63801.0,161779.0,28088.0,66842.0,66849.0,50655.0,50655.0,5093.0,3494.0,5599468.0
2010M07.1,1045741.0,154048.0,211625.0,45044.0,99967.0,141420.0,35856.0,269497.0,88284.0,163159.0,62045.0,26385.0,74730.0,161336.0,161336.0,211119.0,211119.0,266931.0,136936.0,129995.0,126498.0,126498.0,326291.0,25382.0,51662.0,62678.0,16196.0,57587.0,32415.0,16009.0,43371.0,20991.0,144957.0,27979.0,33594.0,23846.0,19132.0,40406.0,763425.0,326644.0,180442.0,67169.0,189169.0,555256.0,275143.0,105174.0,174938.0,89984.0,43825.0,46159.0,364717.0,146440.0,60657.0,25410.0,132209.0,448593.0,448593.0,85859.0,85859.0,54059.0,54059.0,146168.0,24072.0,64168.0,57928.0,38834.0,38834.0,6008.0,3672.0,5002604.0
2010M06.1,894567.0,114943.0,171094.0,45951.0,102273.0,100476.0,38560.0,211451.0,109820.0,143268.0,44332.0,24080.0,74855.0,108656.0,108656.0,185250.0,185250.0,221297.0,113298.0,107999.0,77750.0,77750.0,305408.0,19209.0,44633.0,58316.0,16415.0,58836.0,27698.0,14467.0,46694.0,19141.0,151733.0,30097.0,31889.0,23382.0,20073.0,46292.0,680416.0,293994.0,145815.0,49271.0,191335.0,460748.0,209052.0,83652.0,168044.0,82606.0,38974.0,43632.0,292478.0,125507.0,48319.0,23317.0,95335.0,475666.0,475666.0,81929.0,81929.0,54009.0,54009.0,127491.0,20871.0,57513.0,49107.0,34544.0,34544.0,5610.0,3536.0,4386962.0
2010M05.1,797610.0,81933.0,139432.0,57386.0,103665.0,81915.0,39586.0,176587.0,117107.0,135343.0,33981.0,22187.0,79174.0,96143.0,96143.0,132387.0,132387.0,198632.0,96521.0,102111.0,66062.0,66062.0,299440.0,18058.0,43186.0,57378.0,16592.0,57837.0,28153.0,11748.0,48948.0,17540.0,147756.0,29728.0,33464.0,22285.0,20011.0,42267.0,631906.0,338465.0,123078.0,41947.0,128416.0,413502.0,188144.0,69649.0,155709.0,89997.0,43113.0,46884.0,262904.0,117183.0,40204.0,24226.0,81291.0,473569.0,473569.0,74915.0,74915.0,51880.0,51880.0,124141.0,19110.0,57897.0,47134.0,37546.0,37546.0,5057.0,3358.0,4042148.0
2010M04.1,762591.0,73480.0,113481.0,51625.0,118743.0,64252.0,39978.0,172923.0,128110.0,152510.0,43705.0,26994.0,81812.0,100396.0,100396.0,115820.0,115820.0,171853.0,80738.0,91116.0,69437.0,69437.0,290761.0,19967.0,41847.0,53192.0,13341.0,60971.0,27669.0,12723.0,44671.0,16382.0,154845.0,28955.0,33267.0,24949.0,19800.0,47874.0,568871.0,270994.0,122497.0,45451.0,129930.0,399866.0,178616.0,73014.0,148236.0,101843.0,46969.0,54874.0,248503.0,111684.0,36805.0,22529.0,77485.0,452907.0,452907.0,73051.0,73051.0,46842.0,46842.0,120024.0,20117.0,51128.0,48778.0,38159.0,38159.0,6438.0,2848.0,3877568.0
2010M03.1,683750.0,61929.0,99063.0,49524.0,126147.0,48532.0,33035.0,143883.0,121635.0,167244.0,67323.0,21605.0,78316.0,86440.0,86440.0,87540.0,87540.0,156577.0,76033.0,80544.0,59721.0,59721.0,271052.0,18654.0,36992.0,48718.0,12686.0,58247.0,25565.0,11133.0,42531.0,16526.0,133085.0,25536.0,28261.0,23158.0,16587.0,39543.0,496433.0,282288.0,91391.0,58079.0,64675.0,382212.0,165767.0,58106.0,158339.0,88842.0,40064.0,48777.0,201437.0,91868.0,32040.0,21356.0,56173.0,465943.0,465943.0,65486.0,65486.0,42096.0,42096.0,114071.0,18516.0,48275.0,47279.0,34194.0,34194.0,4731.0,2756.0,3543609.0
2010M02.1,586034.0,54837.0,87588.0,39906.0,117508.0,35486.0,27163.0,131754.0,91792.0,150319.0,61941.0,20153.0,68226.0,58577.0,58577.0,55748.0,55748.0,132119.0,56924.0,75195.0,40974.0,40974.0,205507.0,17994.0,27425.0,35669.0,10765.0,41528.0,19773.0,7830.0,33462.0,11060.0,113000.0,20355.0,22785.0,17662.0,14526.0,37673.0,407153.0,227897.0,79355.0,55038.0,44862.0,321953.0,148242.0,48583.0,125128.0,57412.0,28239.0,29173.0,147111.0,71737.0,19259.0,18133.0,37982.0,446972.0,446972.0,56713.0,56713.0,33935.0,33935.0,96689.0,14650.0,46964.0,35075.0,26368.0,26368.0,4113.0,2391.0,2943090.0
2010M01.1,411693.0,35148.0,50682.0,35184.0,87448.0,20202.0,20354.0,84110.0,78565.0,135070.0,59886.0,16501.0,58683.0,45317.0,45317.0,28664.0,28664.0,132868.0,64323.0,68545.0,30362.0,30362.0,163285.0,11117.0,23411.0,30694.0,8952.0,28189.0,15305.0,5783.0,29427.0,10406.0,92384.0,16676.0,19483.0,13876.0,11429.0,30919.0,356178.0,208696.0,52112.0,57431.0,37940.0,211461.0,92372.0,24892.0,94197.0,48372.0,24051.0,24321.0,125731.0,58472.0,17625.0,14797.0,34837.0,395354.0,395354.0,42006.0,42006.0,26180.0,26180.0,80592.0,12967.0,38984.0,28641.0,18573.0,18573.0,5427.0,1789.0,2351307.0
2009M12.1,529554.0,41036.0,68119.0,44423.0,97982.0,23438.0,32443.0,119334.0,102779.0,122109.0,47198.0,20242.0,54669.0,64537.0,64537.0,39358.0,39358.0,168182.0,79524.0,88658.0,41473.0,41473.0,225457.0,15977.0,31376.0,37524.0,11679.0,43070.0,23334.0,10718.0,37566.0,14212.0,113040.0,17872.0,21340.0,18989.0,15521.0,39318.0,407784.0,233164.0,66250.0,60302.0,48068.0,295113.0,136675.0,38249.0,120189.0,64959.0,31557.0,33402.0,155555.0,70104.0,23166.0,19324.0,42962.0,491407.0,491407.0,52226.0,52226.0,30466.0,30466.0,104082.0,16362.0,49655.0,38066.0,24573.0,24573.0,3797.0,2709.0,2936381.0
2009M11.1,558303.0,51961.0,70394.0,48622.0,95662.0,41231.0,34029.0,110641.0,105763.0,103551.0,21343.0,20012.0,62196.0,69732.0,69732.0,45319.0,45319.0,145494.0,71307.0,74186.0,46596.0,46596.0,259632.0,16837.0,37626.0,43488.0,12455.0,48899.0,24919.0,16001.0,43535.0,15872.0,131019.0,22272.0,25177.0,21594.0,17292.0,44684.0,376343.0,245045.0,51949.0,33600.0,45750.0,311685.0,126117.0,43961.0,141607.0,74594.0,35438.0,39156.0,171658.0,77202.0,24692.0,19595.0,50169.0,433198.0,433198.0,67202.0,67202.0,39318.0,39318.0,116514.0,18914.0,52960.0,44639.0,33458.0,33458.0,4312.0,2630.0,2990558.0
2009M10.1,752568.0,68721.0,125101.0,55537.0,111592.0,54395.0,46680.0,168332.0,122210.0,158619.0,40275.0,28384.0,89960.0,113369.0,113369.0,100675.0,100675.0,191370.0,93969.0,97401.0,84458.0,84458.0,338583.0,22023.0,48429.0,57063.0,17027.0,67582.0,33346.0,23986.0,49568.0,19557.0,163859.0,28860.0,31022.0,25701.0,23585.0,54691.0,522888.0,282769.0,91386.0,51646.0,97088.0,372138.0,157437.0,61251.0,153449.0,97505.0,48778.0,48727.0,254540.0,108347.0,35962.0,24959.0,85272.0,498384.0,498384.0,70398.0,70398.0,56440.0,56440.0,131534.0,21824.0,59993.0,49717.0,42535.0,42535.0,6205.0,3199.0,3959267.0
2009M09.1,870805.0,106536.0,171956.0,49332.0,109262.0,85525.0,40500.0,193532.0,114162.0,154621.0,48862.0,26993.0,78766.0,138381.0,138381.0,139866.0,139866.0,210711.0,107545.0,103166.0,97062.0,97062.0,335993.0,25843.0,48314.0,58022.0,16501.0,66403.0,33997.0,19325.0,47874.0,19714.0,156706.0,27549.0,32988.0,24319.0,22102.0,49749.0,593471.0,283728.0,118981.0,55043.0,135719.0,442007.0,205330.0,89765.0,146911.0,93317.0,44597.0,48720.0,282148.0,115108.0,43407.0,24103.0,99529.0,458183.0,458183.0,75403.0,75403.0,51276.0,51276.0,127773.0,19007.0,56000.0,52765.0,40395.0,40395.0,5627.0,3461.0,4277206.0
2009M08.1,1176215.0,164244.0,265248.0,42629.0,122382.0,145101.0,40546.0,315302.0,80764.0,188188.0,79362.0,42072.0,66753.0,203479.0,203479.0,243239.0,243239.0,330222.0,162479.0,167743.0,161318.0,161318.0,408877.0,31785.0,65928.0,77330.0,21352.0,76742.0,42283.0,23919.0,41404.0,28133.0,166898.0,27918.0,34019.0,32405.0,19484.0,53073.0,790804.0,269649.0,210957.0,84486.0,225711.0,618891.0,311204.0,128434.0,179253.0,107329.0,48879.0,58450.0,436526.0,177661.0,69945.0,29775.0,159146.0,370124.0,370124.0,93286.0,93286.0,65434.0,65434.0,146624.0,21889.0,61605.0,63130.0,46905.0,46905.0,5650.0,3496.0,5563505.0
2009M07.1,1068358.0,148321.0,236949.0,39166.0,100938.0,149286.0,35127.0,272500.0,86072.0,161944.0,61487.0,26209.0,74249.0,166691.0,166691.0,200640.0,200640.0,289019.0,145742.0,143277.0,127929.0,127929.0,339386.0,25764.0,52839.0,62396.0,19011.0,59648.0,33016.0,20122.0,42755.0,23833.0,147816.0,24704.0,33382.0,26013.0,20998.0,42719.0,683238.0,298295.0,153105.0,64101.0,167736.0,543818.0,265571.0,107449.0,170798.0,89784.0,44109.0,45675.0,327882.0,129942.0,50963.0,24228.0,122749.0,417548.0,417548.0,89582.0,89582.0,53908.0,53908.0,133806.0,21342.0,58883.0,53581.0,37349.0,37349.0,6680.0,3295.0,4888672.0
2009M06.1,900252.0,113258.0,172169.0,44652.0,103189.0,107017.0,38182.0,221779.0,100005.0,138740.0,43876.0,21737.0,73128.0,114392.0,114392.0,174644.0,174644.0,208665.0,103245.0,105420.0,88320.0,88320.0,298042.0,19944.0,43506.0,53031.0,15142.0,55418.0,30966.0,16128.0,44423.0,19484.0,145828.0,26508.0,30330.0,22379.0,22275.0,44336.0,616250.0,279543.0,120547.0,47638.0,168522.0,465322.0,219705.0,89512.0,156104.0,82075.0,39919.0,42156.0,239428.0,97909.0,37263.0,22971.0,81285.0,419682.0,419682.0,82223.0,82223.0,49587.0,49587.0,121663.0,19483.0,57390.0,44790.0,35608.0,35608.0,4990.0,3243.0,4188954.0
2009M05.1,786525.0,74489.0,153383.0,56551.0,96813.0,74374.0,43359.0,169237.0,118319.0,138320.0,33483.0,23349.0,81488.0,100212.0,100212.0,123438.0,123438.0,172054.0,76919.0,95135.0,78905.0,78905.0,305439.0,20819.0,44065.0,55477.0,15356.0,59707.0,30168.0,15289.0,47008.0,17550.0,151475.0,26890.0,35021.0,25583.0,20999.0,42983.0,580221.0,293926.0,114193.0,46634.0,125469.0,431972.0,183677.0,82158.0,166137.0,87189.0,40912.0,46277.0,221102.0,95835.0,32914.0,22885.0,69468.0,457023.0,457023.0,79047.0,79047.0,49869.0,49869.0,127623.0,21580.0,57716.0,48327.0,41178.0,41178.0,4680.0,3062.0,3939334.0
2009M04.1,798768.0,74316.0,126920.0,55802.0,119872.0,74403.0,44268.0,178574.0,124613.0,144991.0,45666.0,29631.0,69693.0,102838.0,102838.0,120678.0,120678.0,185630.0,86364.0,99266.0,71774.0,71774.0,299545.0,19807.0,40623.0,53545.0,15577.0,63204.0,29647.0,14801.0,44529.0,17812.0,150938.0,25503.0,32819.0,27130.0,20319.0,45167.0,568245.0,250644.0,108911.0,47634.0,161056.0,415097.0,191479.0,75125.0,148492.0,99294.0,45975.0,53319.0,214435.0,92561.0,34937.0,22012.0,64925.0,421592.0,421592.0,72311.0,72311.0,48708.0,48708.0,118817.0,16719.0,56474.0,45624.0,37844.0,37844.0,3902.0,2759.0,3878166.0
2009M03.1,668853.0,58800.0,98661.0,49774.0,119468.0,52975.0,34125.0,140639.0,114411.0,139922.0,54364.0,20263.0,65296.0,75685.0,75685.0,92995.0,92995.0,145218.0,73118.0,72100.0,60321.0,60321.0,260918.0,18222.0,33676.0,43534.0,14225.0,56228.0,26466.0,12155.0,41103.0,15309.0,135770.0,24347.0,28545.0,22406.0,19423.0,41050.0,399190.0,223944.0,65641.0,57394.0,52212.0,372090.0,150380.0,66018.0,155692.0,88532.0,39703.0,48829.0,174744.0,76730.0,24541.0,20120.0,53353.0,426046.0,426046.0,61036.0,61036.0,41167.0,41167.0,111014.0,16163.0,53570.0,41281.0,31787.0,31787.0,4617.0,2687.0,3292594.0
2009M02.1,629706.0,56348.0,99733.0,39697.0,120293.0,37286.0,31228.0,138127.0,106994.0,133199.0,53119.0,20086.0,59994.0,58547.0,58547.0,63692.0,63692.0,128351.0,54774.0,73577.0,41888.0,41888.0,209728.0,18289.0,27550.0,33829.0,10766.0,42669.0,20541.0,9503.0,36088.0,10494.0,118282.0,20051.0,25868.0,17898.0,16542.0,37922.0,362541.0,203227.0,61341.0,54754.0,43219.0,319971.0,148514.0,49188.0,122269.0,59439.0,30649.0,28789.0,147568.0,67954.0,20473.0,18822.0,40318.0,406701.0,406701.0,56162.0,56162.0,34830.0,34830.0,91178.0,12606.0,43603.0,34969.0,23597.0,23597.0,4542.0,2524.0,2892445.0
2009M01.1,434943.0,40617.0,51393.0,31204.0,97066.0,22610.0,24044.0,94938.0,73070.0,109093.0,52715.0,14983.0,41395.0,47592.0,47592.0,31470.0,31470.0,122473.0,56965.0,65508.0,30651.0,30651.0,176551.0,12388.0,24449.0,29861.0,9769.0,30006.0,17285.0,6695.0,35925.0,10174.0,95761.0,17200.0,22629.0,13460.0,12447.0,30024.0,325115.0,195197.0,44522.0,54169.0,31228.0,210493.0,95015.0,23352.0,92125.0,51093.0,23864.0,27229.0,131600.0,62806.0,19274.0,14520.0,35000.0,385870.0,385870.0,41892.0,41892.0,30612.0,30612.0,77701.0,11555.0,38750.0,27395.0,21844.0,21844.0,4301.0,1946.0,2331000.0
2008M12.1,550400.0,44800.0,71584.0,39434.0,112474.0,28072.0,29853.0,129270.0,94913.0,132614.0,55084.0,23004.0,54527.0,64330.0,64330.0,39323.0,39323.0,145789.0,68293.0,77496.0,35388.0,35388.0,219616.0,16091.0,28659.0,39826.0,11841.0,42767.0,22245.0,9031.0,36589.0,12568.0,119534.0,18878.0,25765.0,19963.0,16627.0,38302.0,389676.0,206553.0,61614.0,68204.0,53305.0,275404.0,124935.0,36806.0,113662.0,61832.0,30098.0,31734.0,149259.0,63571.0,21368.0,20773.0,43548.0,431081.0,431081.0,52698.0,52698.0,30499.0,30499.0,98275.0,14252.0,47099.0,36925.0,26344.0,26344.0,4204.0,2779.0,2829046.0
2008M11.1,588890.0,53398.0,74451.0,48058.0,100237.0,43461.0,36695.0,127185.0,105405.0,112729.0,24409.0,20461.0,67858.0,77869.0,77869.0,51833.0,51833.0,160674.0,76324.0,84350.0,48825.0,48825.0,262386.0,18551.0,35945.0,43794.0,13078.0,54650.0,25739.0,12644.0,42642.0,15342.0,133626.0,23972.0,29437.0,21986.0,18227.0,40004.0,367344.0,224113.0,59440.0,31501.0,52291.0,307381.0,129850.0,36851.0,140679.0,70998.0,35071.0,35927.0,179452.0,75359.0,23819.0,22936.0,57339.0,437934.0,437934.0,78661.0,78661.0,42305.0,42305.0,111221.0,16065.0,53497.0,41658.0,33486.0,33486.0,4717.0,2581.0,3072911.0
2008M10.1,749821.0,72940.0,120217.0,53395.0,111770.0,58975.0,45867.0,173427.0,113230.0,150937.0,37115.0,29872.0,83950.0,107888.0,107888.0,102707.0,102707.0,187498.0,87088.0,100409.0,69244.0,69244.0,335918.0,24416.0,48388.0,55878.0,15926.0,66459.0,32656.0,17439.0,54437.0,20318.0,161556.0,27088.0,33870.0,28723.0,23564.0,48311.0,486349.0,262183.0,80537.0,47365.0,96264.0,358585.0,147986.0,48526.0,162073.0,92098.0,45788.0,46310.0,251234.0,99874.0,34350.0,26488.0,90523.0,474934.0,474934.0,82159.0,82159.0,56166.0,56166.0,121000.0,18223.0,55669.0,47109.0,42553.0,42553.0,5568.0,3496.0,3839709.0
2008M09.1,946993.0,119865.0,174919.0,54666.0,113303.0,105916.0,40826.0,223450.0,114049.0,196540.0,56460.0,32485.0,107595.0,142654.0,142654.0,144038.0,144038.0,252989.0,128532.0,124457.0,94324.0,94324.0,353080.0,26939.0,49702.0,62306.0,17123.0,68282.0,37671.0,17190.0,52180.0,21687.0,170410.0,29616.0,36975.0,27123.0,25570.0,51126.0,551652.0,252076.0,113966.0,56803.0,128808.0,453472.0,187929.0,82268.0,183275.0,88766.0,43109.0,45657.0,267969.0,100560.0,43487.0,23482.0,100440.0,441352.0,441352.0,86960.0,86960.0,56442.0,56442.0,125118.0,18894.0,55730.0,50494.0,44065.0,44065.0,5351.0,3260.0,4425435.0
2008M08.1,1208108.0,168958.0,259462.0,46523.0,127413.0,128226.0,46682.0,348673.0,82171.0,261713.0,88683.0,42054.0,130976.0,200439.0,200439.0,272413.0,272413.0,360683.0,173665.0,187018.0,144419.0,144419.0,400741.0,32987.0,64003.0,76244.0,21722.0,72882.0,40566.0,23587.0,38945.0,29805.0,170906.0,27223.0,34183.0,35122.0,23412.0,50966.0,713187.0,234797.0,185005.0,89974.0,203411.0,619693.0,311144.0,112863.0,195685.0,103481.0,47005.0,56476.0,418257.0,157777.0,72181.0,32486.0,155813.0,356570.0,356570.0,100712.0,100712.0,64340.0,64340.0,128978.0,18256.0,51992.0,58730.0,51292.0,51292.0,4448.0,3778.0,5584157.0
2008M07.1,1063864.0,155013.0,220736.0,41092.0,112872.0,122946.0,36700.0,290779.0,83727.0,226323.0,66911.0,32175.0,127237.0,157785.0,157785.0,233569.0,233569.0,311295.0,155424.0,155871.0,127545.0,127545.0,329907.0,28525.0,49916.0,58331.0,18579.0,54904.0,35203.0,19208.0,41765.0,23477.0,163895.0,26462.0,36778.0,28474.0,26314.0,45866.0,662048.0,289236.0,145722.0,67366.0,159724.0,533800.0,251367.0,95821.0,186612.0,89892.0,45618.0,44274.0,324767.0,124858.0,49008.0,28328.0,122573.0,415570.0,415570.0,96519.0,96519.0,57515.0,57515.0,132695.0,20358.0,57791.0,54546.0,42285.0,42285.0,5317.0,3221.0,4977811.0
2008M06.1,944015.0,109075.0,190894.0,51389.0,114468.0,94550.0,40182.0,237691.0,105766.0,176285.0,45652.0,26179.0,104454.0,122123.0,122123.0,215961.0,215961.0,245499.0,120919.0,124580.0,83922.0,83922.0,314603.0,24221.0,44240.0,55097.0,15766.0,62360.0,33190.0,16202.0,44012.0,19516.0,158839.0,27393.0,36024.0,26852.0,24963.0,43607.0,610846.0,281384.0,128149.0,50826.0,150487.0,447087.0,198372.0,73664.0,175051.0,86197.0,44728.0,41469.0,246229.0,96548.0,39522.0,25808.0,84350.0,478965.0,478965.0,86742.0,86742.0,52602.0,52602.0,126736.0,19624.0,59691.0,47421.0,37566.0,37566.0,6214.0,3338.0,4443768.0
2008M05.1,890627.0,90758.0,158126.0,68322.0,110044.0,87082.0,42721.0,208444.0,125130.0,158192.0,38333.0,25678.0,94181.0,115656.0,115656.0,138433.0,138433.0,233700.0,115140.0,118559.0,79649.0,79649.0,316774.0,21847.0,48182.0,54751.0,16051.0,60740.0,30279.0,15171.0,49812.0,19943.0,163937.0,28116.0,38819.0,27648.0,25042.0,44312.0,539903.0,275619.0,106121.0,44326.0,113837.0,421501.0,182467.0,70316.0,168718.0,98219.0,49876.0,48343.0,244517.0,101623.0,38340.0,25759.0,78795.0,496042.0,496042.0,89693.0,89693.0,58639.0,58639.0,131992.0,21035.0,61563.0,49394.0,40847.0,40847.0,4893.0,2996.0,4226211.0
2008M04.1,788451.0,71386.0,130139.0,51984.0,107339.0,74404.0,41985.0,181926.0,129287.0,141732.0,31298.0,22127.0,88307.0,91862.0,91862.0,139284.0,139284.0,198520.0,93901.0,104619.0,59543.0,59543.0,272802.0,18135.0,39708.0,46556.0,14147.0,54285.0,26759.0,12198.0,45665.0,15349.0,148246.0,26496.0,36195.0,24400.0,20706.0,40449.0,480227.0,250713.0,95884.0,37290.0,96340.0,378428.0,163938.0,55657.0,158833.0,84049.0,39977.0,44072.0,205601.0,88790.0,29407.0,24166.0,63238.0,472038.0,472038.0,79606.0,79606.0,49044.0,49044.0,112881.0,17102.0,51797.0,43982.0,35103.0,35103.0,4122.0,2806.0,3744345.0
2008M03.1,862035.0,81141.0,135356.0,62808.0,140066.0,71555.0,45230.0,203089.0,122791.0,188194.0,73398.0,31506.0,83291.0,109893.0,109893.0,117694.0,117694.0,186935.0,85413.0,101522.0,67785.0,67785.0,313926.0,25358.0,42643.0,52122.0,16660.0,63196.0,32765.0,13585.0,50384.0,17214.0,158621.0,26210.0,34455.0,28910.0,21544.0,47503.0,546784.0,269582.0,123582.0,72177.0,81443.0,435668.0,192630.0,70253.0,172785.0,101568.0,46259.0,55309.0,230286.0,95773.0,35357.0,26314.0,72842.0,478756.0,478756.0,84104.0,84104.0,46779.0,46779.0,121782.0,18240.0,57927.0,45615.0,38860.0,38860.0,5273.0,2961.0,4097905.0
2008M02.1,711403.0,63268.0,109698.0,49811.0,128015.0,44580.0,35864.0,166996.0,113172.0,168691.0,65911.0,25122.0,77658.0,74977.0,74977.0,73496.0,73496.0,154449.0,72692.0,81757.0,46827.0,46827.0,253050.0,21461.0,34361.0,41144.0,12472.0,49248.0,25807.0,10521.0,44890.0,13147.0,134689.0,22271.0,29631.0,21660.0,19196.0,41932.0,409171.0,221434.0,70802.0,68325.0,48611.0,346238.0,157994.0,45861.0,142382.0,67574.0,32882.0,34691.0,171467.0,74587.0,25734.0,20622.0,50523.0,461028.0,461028.0,71442.0,71442.0,42294.0,42294.0,102513.0,15734.0,47779.0,39000.0,31852.0,31852.0,2884.0,2669.0,3326713.0
2008M01.1,531014.0,47208.0,68876.0,41477.0,107458.0,27965.0,27617.0,117771.0,92643.0,141880.0,61815.0,19324.0,60741.0,54485.0,54485.0,41741.0,41741.0,136993.0,61389.0,75604.0,32302.0,32302.0,199226.0,13323.0,28234.0,33130.0,12266.0,34954.0,19987.0,7488.0,38663.0,11181.0,108354.0,18651.0,25738.0,16997.0,17024.0,29945.0,342213.0,196798.0,46451.0,64410.0,34555.0,252123.0,111777.0,30395.0,109951.0,55805.0,27836.0,27969.0,150410.0,66453.0,21486.0,16837.0,45634.0,419684.0,419684.0,52422.0,52422.0,30138.0,30138.0,91563.0,13569.0,44138.0,33856.0,26060.0,26060.0,4716.0,2017.0,2673147.0
2007M12.1,605914.0,53046.0,79477.0,49344.0,114339.0,31251.0,39225.0,138567.0,100665.0,139913.0,52341.0,24987.0,62585.0,79493.0,79493.0,44996.0,44996.0,165489.0,77475.0,88014.0,41619.0,41619.0,240483.0,18526.0,31125.0,41814.0,12004.0,46382.0,26564.0,9826.0,39128.0,15116.0,132636.0,20938.0,27856.0,23736.0,22438.0,37667.0,375453.0,197131.0,62867.0,62421.0,53033.0,315428.0,147336.0,35545.0,132547.0,68306.0,31381.0,36925.0,172760.0,74200.0,26594.0,21220.0,50745.0,433982.0,433982.0,69569.0,69569.0,35146.0,35146.0,106013.0,15717.0,52009.0,38286.0,29338.0,29338.0,5506.0,2769.0,3064815.0
2007M11.1,675708.0,62069.0,90372.0,57662.0,107204.0,39166.0,46006.0,146751.0,126479.0,131095.0,31411.0,25608.0,74077.0,102393.0,102393.0,59357.0,59357.0,165761.0,73946.0,91815.0,56499.0,56499.0,299739.0,20925.0,41840.0,57115.0,15452.0,57232.0,26665.0,14377.0,48232.0,17901.0,160576.0,24787.0,35209.0,29380.0,25087.0,46112.0,415458.0,238312.0,79508.0,37874.0,59765.0,366556.0,160514.0,45599.0,160443.0,83561.0,38237.0,45324.0,205599.0,89947.0,29917.0,23839.0,61895.0,479689.0,479689.0,83674.0,83674.0,47614.0,47614.0,123032.0,18493.0,57885.0,46654.0,37769.0,37769.0,4475.0,3465.0,3502020.0
2007M10.1,853316.0,78549.0,152694.0,64001.0,108774.0,79019.0,56341.0,169415.0,144523.0,177989.0,45676.0,33634.0,98679.0,123570.0,123570.0,97699.0,97699.0,215317.0,103080.0,112237.0,77209.0,77209.0,371984.0,27782.0,50841.0,72602.0,20333.0,70478.0,34001.0,19637.0,57113.0,19197.0,175960.0,29047.0,37415.0,31952.0,26459.0,51088.0,518404.0,260350.0,102068.0,50542.0,105443.0,403636.0,167329.0,63118.0,173190.0,92552.0,44111.0,48441.0,276480.0,110141.0,40866.0,25684.0,99790.0,506561.0,506561.0,86558.0,86558.0,56349.0,56349.0,136374.0,20376.0,62369.0,53629.0,45932.0,45932.0,5153.0,3884.0,4224929.0
